"QuizID"	"AppID"	"AppTitle"	"TaskID"	"TaskText"	"RecordID"	"Record"	"Type"	"Note"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	1	"Let's start by considering a chronic viral infection in the absence of the immune response. 
Set the initial conditions to 10^5^ uninfected cells, no infected cells, and 10 virus particles. Assume also that infected cells have an average life-span of 1 day, and virus has a life-span of 6 hours (remember that the inverse of the lifespan is the rate of death, and make sure you convert to the right units). Set that the virus production by an infected cell is 100 virions per day and that the rate at which new cells become infected is 10^-6^. Assume there is no need to do any unit adjustment/conversion (i.e. the value of that parameter is 1). Set the birth rate of uninfected cells to 10^4^, and the life span od the uninfected cells to 10 days.
Set the starting values for the immune response variables _F_ and _T_ to 0, and also set the two immune response induction rates to 0. With those choices, the values for the other immune response related parameters do not matter. If you want, you can also set them all to 0. 
Run the simulation for 200 days. You should get one major rise in virus, followed by a few minor peaks and then settling down to a steady state where the virus levels are at around 147500."	"T1R1"	"Number of uninfected cells at the end of the simulation"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	1	"Let's start by considering a chronic viral infection in the absence of the immune response. 
Set the initial conditions to 10^5^ uninfected cells, no infected cells, and 10 virus particles. Assume also that infected cells have an average life-span of 1 day, and virus has a life-span of 6 hours (remember that the inverse of the lifespan is the rate of death, and make sure you convert to the right units). Set that the virus production by an infected cell is 100 virions per day and that the rate at which new cells become infected is 10^-6^. Assume there is no need to do any unit adjustment/conversion (i.e. the value of that parameter is 1). Set the birth rate of uninfected cells to 10^4^, and the life span od the uninfected cells to 10 days.
Set the starting values for the immune response variables _F_ and _T_ to 0, and also set the two immune response induction rates to 0. With those choices, the values for the other immune response related parameters do not matter. If you want, you can also set them all to 0. 
Run the simulation for 200 days. You should get one major rise in virus, followed by a few minor peaks and then settling down to a steady state where the virus levels are at around 147500."	"T1R2"	"Number of infected cells at the end of the simulation"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	2	"As you might expect, and as discussed in the __Basic Virus__ app, changing the parameters associated with the virus and cell kinetics can change the results. How a certain parameter impacts the steady/chronic level is not always intuitively obvious. Give that a quick try. Double the rate at which uninfected cells are produced, i.e. set _n = 2x10^4^_. One might expect that this should increase the number of uninfected cells at steady state. Run the simulation to determine that this is NOT the case, that instead the number of infected cells changes. Revisit the __Basic Virus__ app if it is unclear to you why this happens."	"T2R1"	"Number of uninfected cells at the end of the simulation"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	2	"As you might expect, and as discussed in the __Basic Virus__ app, changing the parameters associated with the virus and cell kinetics can change the results. How a certain parameter impacts the steady/chronic level is not always intuitively obvious. Give that a quick try. Double the rate at which uninfected cells are produced, i.e. set _n = 2x10^4^_. One might expect that this should increase the number of uninfected cells at steady state. Run the simulation to determine that this is NOT the case, that instead the number of infected cells changes. Revisit the __Basic Virus__ app if it is unclear to you why this happens."	"T2R2"	"Number of infected cells at the end of the simulation"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	3	"Now turn on the immune response. Set everything as you did for the first task. Then change the starting value for _T_ to 1, set _r~T~_ = 10^-6^, _d~T~_ = 0.01 and _k~T~_ = 0. Keep the innate response turned off. Run the simulation for 200 days. You might need to change the plot to a log y-axis so you can see all variables. You will see that - in contrast to the __Acute Virus__ model, the adaptive response is triggered. However, since we set its action to 0, it does not yet impact the virus and cell kinetics. 
Let's change that. Set _k~T~_ = 10^-5^. Run the simulation. You should see the adaptive response slowly coming in and clearing infected cells, which leads to a reduction in virus load and a recovery of the uninfected cells."	"T3R1"	"Number of uninfected cells at the end of the simulation, non-zero _k~T~_"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	3	"Now turn on the immune response. Set everything as you did for the first task. Then change the starting value for _T_ to 1, set _r~T~_ = 10^-6^, _d~T~_ = 0.01 and _k~T~_ = 0. Keep the innate response turned off. Run the simulation for 200 days. You might need to change the plot to a log y-axis so you can see all variables. You will see that - in contrast to the __Acute Virus__ model, the adaptive response is triggered. However, since we set its action to 0, it does not yet impact the virus and cell kinetics. 
Let's change that. Set _k~T~_ = 10^-5^. Run the simulation. You should see the adaptive response slowly coming in and clearing infected cells, which leads to a reduction in virus load and a recovery of the uninfected cells."	"T3R2"	"Number of infected cells at the end of the simulation, non-zero _k~T~_"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	4	"Explore how different strengths of the adaptive response impact the results. Keep all settings at the values you just had. Then run the model for _k~T~_ = 10^-2^, 10^-3^, 10^-4^,... all the way to 10^-12^ (that's 11 different values). Each time, run for 200 days and record final number of infected cells and virus. Then make two plots, both with the _k~T~_ values on the x-axis and the first with infected cell on the y-axis, the second with virus numbers on the y-axis. From these plots, determine (approximately) the values of _k~T~_ for which infected cell numbers are at 500, and the value at which virus load is at 20,000. Ideally, you would do this task writing a bit of R code to run a loop over the values and draw the plots. But of course you can also do it manually."	"T4R1"	"True or False: The value of _k~T~_ at which virus load is 20,000 is greater than 1.5 x 10^-10^"	"Logical"	"Report True or False"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	5	"Now let's add the innate response to the model. Keep everything as you just had it. That means _U = 10^5^_, _I = 0_, _V = 10_, _F = 0_, _T = 1_, _n = 10^4^_, _d~U~ = 0.1_, _d~I~ = 1_, _d~V~ = 4_, _b = 10^-6^_, _p = 100_, _g = 1_, _r~T~_ = 10^-6^, _d~T~_ = 0.01 and _k~T~_ = 10^-5^. The set _F = 1_, _r~F~_ = 10, _d~F~_ = 1. Start with _k~F~_ = 0 and run the simulation for 200 days. You see the inate response coming up, but since it doesn't have an effect yet, the virus and cell kinetics doesn't change from the results you got above in the absence of the innate response. Now re-run with _k~F~_ = 10^-5^. You should see that the peak virus load is lower. Maybe surprisingly, the virus load at the end is actually higher. The reason is that the reduced virus load leads to a slower induction of the adaptive response, and the weaker adaptive response in turn does not clear infected cells as well (by day 200, if you run it longer the adaptive response will do its job)."	"T5R1"	"Peak virus load with _k~F~_ = 0"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	5	"Now let's add the innate response to the model. Keep everything as you just had it. That means _U = 10^5^_, _I = 0_, _V = 10_, _F = 0_, _T = 1_, _n = 10^4^_, _d~U~ = 0.1_, _d~I~ = 1_, _d~V~ = 4_, _b = 10^-6^_, _p = 100_, _g = 1_, _r~T~_ = 10^-6^, _d~T~_ = 0.01 and _k~T~_ = 10^-5^. The set _F = 1_, _r~F~_ = 10, _d~F~_ = 1. Start with _k~F~_ = 0 and run the simulation for 200 days. You see the inate response coming up, but since it doesn't have an effect yet, the virus and cell kinetics doesn't change from the results you got above in the absence of the innate response. Now re-run with _k~F~_ = 10^-5^. You should see that the peak virus load is lower. Maybe surprisingly, the virus load at the end is actually higher. The reason is that the reduced virus load leads to a slower induction of the adaptive response, and the weaker adaptive response in turn does not clear infected cells as well (by day 200, if you run it longer the adaptive response will do its job)."	"T5R2"	"Final virus load with with _k~F~_ = 0"	"Rounded_Integer"	"Report the rounded integer"
"DSAIRM_chronicvirusir"	"chronicvirusir"	"Chronic Virus and IR Model"	5	"Now let's add the innate response to the model. Keep everything as you just had it. That means _U = 10^5^_, _I = 0_, _V = 10_, _F = 0_, _T = 1_, _n = 10^4^_, _d~U~ = 0.1_, _d~I~ = 1_, _d~V~ = 4_, _b = 10^-6^_, _p = 100_, _g = 1_, _r~T~_ = 10^-6^, _d~T~_ = 0.01 and _k~T~_ = 10^-5^. The set _F = 1_, _r~F~_ = 10, _d~F~_ = 1. Start with _k~F~_ = 0 and run the simulation for 200 days. You see the inate response coming up, but since it doesn't have an effect yet, the virus and cell kinetics doesn't change from the results you got above in the absence of the innate response. Now re-run with _k~F~_ = 10^-5^. You should see that the peak virus load is lower. Maybe surprisingly, the virus load at the end is actually higher. The reason is that the reduced virus load leads to a slower induction of the adaptive response, and the weaker adaptive response in turn does not clear infected cells as well (by day 200, if you run it longer the adaptive response will do its job)."	"T5R3"	"Peak virus load with _k~F~_ = 10^-5^"	"Rounded_Integer"	"Report the rounded integer"
